# QID	depth	note — bounded P279 walks for the computing pack; every QID resolved by exact label + description and the ambiguous ones checked by type (2026-09-03); instances (Linux, Git, Wikipedia, the major languages, protocols and formats) deliberately INCLUDED here on Peter's list
Q21198	1	computer-science
Q2878974	0	theoretical-computer-science
Q7397	1	software
Q80006	0	computer-programming
Q188267	1	programming-paradigm
Q275596	0	imperative-programming
Q531152	0	declarative-programming
Q193076	0	functional-programming
Q79872	0	object-oriented-programming
Q1418502	0	procedural-programming
Q223335	0	structured-programming
Q1135914	0	event-driven-programming
Q4354073	0	reactive-programming
Q128392	0	concurrent-programming
Q275603	0	logic-programming
Q661075	0	metaprogramming
Q1051282	0	generic-programming
Q30267	0	aspect-oriented-programming
Q9143	1	programming-language
Q651794	0	compiled-language
Q1993334	0	interpreted-language
Q187432	0	scripting-language
Q37045	1	markup-language
Q845739	1	query-language
Q691358	0	domain-specific-language
Q165436	0	assembly-language
Q55813	0	machine-code
Q837330	0	bytecode
Q244916	0	intermediate-representation
Q127380	0	abstract-syntax-tree
Q3614994	0	lexer
Q12758225	0	parser
Q47506	0	compiler
Q183065	0	program-interpreter
Q110546	0	just-in-time-compilation
Q523796	0	linker
Q650550	0	program-loader
Q2727468	0	build-automation
Q114900460	0	build-system
Q20748783	0	makefile
Q545406	0	toolchain
Q13741	0	integrated-development-environment
Q131212	0	text-editor
Q193231	0	debugger
Q139042004	0	linter
Q1329550	0	static-program-analysis
Q173326	0	formal-verification
Q865760	0	type-system
Q1940914	0	static-typing
Q1268978	0	dynamic-typing
Q586459	0	type-inference
Q991202	0	strong-typing
Q374282	0	duck-typing
Q190087	1	data-type
Q1188648	1	primitive-data-type
Q729138	0	integer-data-type
Q117879	0	floating-point-format
Q184754	0	character-string
Q520777	0	boolean-data-type
Q32483	0	character-data-type
Q186152	0	array-data-structure
Q80585	0	associative-array
Q2470517	0	record-data-type
Q760170	0	enumerated-type
Q118155	0	pointer-data-type
Q121769	0	reference-data-type
Q19848926	0	null-pointer
Q877977	0	program-variable
Q1284190	0	program-constant
Q778379	0	program-expression
Q613299	0	program-statement
Q868299	0	control-flow
Q817862	0	conditional-statement
Q190686	0	subroutine
Q815844	0	object-method
Q535335	0	lexical-closure
Q1474542	0	higher-order-function
Q242028	0	lambda-calculus
Q567612	0	anonymous-function
Q1205349	0	callback-function
Q1339231	0	coroutine
Q2565187	0	generator-routine
Q1326388	0	iterator
Q471748	0	exception-handling
Q741248	0	program-assertion
Q385374	0	program-invariant
Q360690	0	postcondition
Q1200691	0	design-by-contract
Q1144241	0	computational-side-effect
Q3075265	0	pure-function
Q23828	0	immutable-object
Q1754278	0	referential-transparency
Q573952	0	lazy-evaluation
Q615541	0	eager-evaluation
Q1376168	0	memoization
Q1579914	0	programming-monad
Q1375130	0	type-class
Q1322511	0	algebraic-data-type
Q1503724	0	pattern-matching
Q1340959	0	tail-call
Q322202	0	garbage-collection
Q2308807	0	memory-management
Q751740	0	memory-leak
Q1352761	0	reference-counting
Q6752316	0	manual-memory-management
Q177929	0	stack-data-structure
Q3515915	0	heap-memory
Q759899	0	call-stack
Q19423	0	buffer-overflow
Q1423448	0	integer-overflow
Q1964707	0	undefined-behavior
Q1414548	0	concurrency
Q232661	0	parallel-computing
Q213092	0	execution-thread
Q205663	0	computer-process
Q1952502	0	multithreading
Q616554	0	race-condition
Q623276	0	deadlock
Q11342745	0	mutex
Q221682	0	semaphore-primitive
Q25633119	0	atomic-operation
Q752741	0	asynchronous-io
Q1349935	0	event-loop
Q1859284	0	message-passing
Q344524	0	actor-model
Q1189004	0	software-transactional-memory
Q567759	0	mapreduce
Q180634	0	distributed-computing
Q3962217	0	distributed-system
Q206637	0	computer-cluster
Q249999	0	grid-computing
Q483639	0	cloud-computing
Q1346018	0	infrastructure-as-a-service
Q1153767	0	platform-as-a-service
Q1254596	0	software-as-a-service
Q3958022	0	serverless-computing
Q270471	0	virtualization
Q192726	0	virtual-machine
Q1077480	0	hypervisor
Q88465956	0	software-container
Q22661306	0	kubernetes
Q2670993	0	container-orchestration
Q18344624	0	microservices
Q220644	0	service-oriented-architecture
Q146813	0	client-server-model
Q161410	1	peer-to-peer
Q2632202	0	three-tier-architecture
Q44860	0	model-view-controller
Q846636	0	software-architecture
Q181156	1	software-design-pattern
Q746699	0	singleton-pattern
Q818562	0	observer-pattern
Q637921	0	factory-method-pattern
Q635336	0	dependency-injection
Q666438	0	inversion-of-control
Q2465506	0	separation-of-concerns
Q253448	0	software-coupling
Q1353987	0	software-cohesion
Q224055	0	software-abstraction
Q1305241	0	object-encapsulation
Q212542	0	class-inheritance
Q3240252	0	type-polymorphism
Q827335	1	abstract-data-type
Q4479242	0	object-class
Q216601	0	software-object
Q1664689	0	object-instance
Q180868	0	prototype-based-programming
Q775794	0	mixin
Q1971873	0	programming-trait
Q873636	0	namespace
Q11883090	0	program-module
Q1995545	0	software-package
Q188860	0	software-library
