abalone	agent
abalone	animal
abalone	body
abalone	invertebrate
abalone	mollusc
abalone	organism
abalone	phenomenon
abalone	physical-object
abalone	species
abalone	universe
abdomen	phenomenon
abdomen	physical-object
abdomen	universe
abelian-group	logical-relation
abelian-group	mathematical-set
abelian-group	subset
aberration	event
aberration	luminosity
aberration	phenomenon
ability	attribute
ability	logical-relation
ability	property
abortion	destruction
abortion	event
abortion	phenomenon
absence	event
absence	phenomenon
absorption	event
absorption	locating
absorption	phenomenon
absorption	visit
abuse	accomplishment
abuse	act
abuse	activity
abuse	communication
abuse	event
abuse	information
abuse	phenomenon
abuse	procedure
abuse	reaction.phenomenon
abuse	universe
abuse	volition
academic-degree	artifact
academic-degree	contract-condition
academic-degree	indication
academic-degree	information
academic-degree	line-of-text
academic-degree	phenomenon
academic-degree	physical-object
academic-degree	text
academic-degree	universe
academic-degree	vehicle-body
academy	agent
academy	association
academy	collection
academy	group
academy	organization
academy	phenomenon
academy	team
academy	universe
acceptance-sampling	accomplishment
acceptance-sampling	act
acceptance-sampling	activity
acceptance-sampling	event
acceptance-sampling	phenomenon
acceptance-sampling	procedure
acceptance-sampling	volition
access	attribute
access	logical-relation
access	normal
access	property
accident	event
accident	phenomenon
accommodation	accomplishment
accommodation	act
accommodation	activity
accommodation	event
accommodation	phenomenon
accommodation	procedure
accommodation	volition
accomplishment	event
accomplishment	phenomenon
account	article
account	artifact
account	contract-condition
account	data-file
account	essay
account	indication
account	information
account	line-of-text
account	news
account	note
account	phenomenon
account	physical-object
account	text
account	universe
account	vehicle-body
accretion	event
accretion	extension.time
accretion	increase
accretion	phenomenon
accusation	accomplishment
accusation	act
accusation	activity
accusation	affirmation
accusation	communication
accusation	event
accusation	information
accusation	phenomenon
accusation	procedure
accusation	universe
accusation	volition
ace	agent
ace	animal
ace	body
ace	human
ace	mammal
ace	organism
ace	person
ace	phenomenon
ace	physical-object
ace	populace
ace	self
ace	species
ace	universe
ace	vertebrate
acid	compound
acid	material
acid	phenomenon
acid	substance
acid	universe
acknowledgment	amateur
acknowledgment	ambiance
acknowledgment	attribute
acknowledgment	circumstance
acknowledgment	civilisation
acknowledgment	crowd
acknowledgment	custom
acknowledgment	danger
acknowledgment	expert
acknowledgment	freedom
acknowledgment	hero
acknowledgment	lap
acknowledgment	literary-works
acknowledgment	logical-relation
acknowledgment	normal
acknowledgment	point-of-view
acknowledgment	practice
acknowledgment	property
acknowledgment	society
acknowledgment	status
acknowledgment	tension
acknowledgment	way
acquaintance	attribute
acquaintance	logical-relation
acquaintance	property
acquired-knowledge	accomplishment
acquired-knowledge	act
acquired-knowledge	activity
acquired-knowledge	event
acquired-knowledge	leader
acquired-knowledge	phenomenon
acquired-knowledge	procedure
acquired-knowledge	volition
acquisition	accomplishment
acquisition	act
acquisition	activity
acquisition	event
acquisition	phenomenon
acquisition	procedure
acquisition	volition
act	event
act	phenomenon
act-of-play	accomplishment
act-of-play	act
act-of-play	activity
act-of-play	communication
act-of-play	event
act-of-play	information
act-of-play	performing
act-of-play	phenomenon
act-of-play	procedure
act-of-play	stage-production
act-of-play	universe
act-of-play	volition
action	logical-relation
action	signified
action-mechanism	artifact
action-mechanism	component
action-mechanism	device
action-mechanism	mechanism
action-mechanism	phenomenon
action-mechanism	universe
action-mechanism	vehicle-body
activeness	attribute
activeness	logical-relation
activeness	property
activewear	artifact
activewear	clothing
activewear	fashion
activewear	phenomenon
activewear	universe
activewear	vehicle-body
activity	event
activity	phenomenon
ad	accomplishment
ad	act
ad	activity
ad	communication
ad	event
ad	information
ad	phenomenon
ad	procedure
ad	universe
ad	volition
adaptation	artifact
adaptation	contract-condition
adaptation	indication
adaptation	information
adaptation	line-of-text
adaptation	phenomenon
adaptation	physical-object
adaptation	text
adaptation	universe
adaptation	vehicle-body
adapter	artifact
adapter	device
adapter	phenomenon
adapter	universe
adapter	vehicle-body
addiction	attribute
addiction	logical-relation
addiction	property
addition	event
addition	locating
addition	phenomenon
addition	visit
additive-inverse	amateur
additive-inverse	ambiance
additive-inverse	attribute
additive-inverse	circumstance
additive-inverse	civilisation
additive-inverse	crowd
additive-inverse	custom
additive-inverse	danger
additive-inverse	expert
additive-inverse	freedom
additive-inverse	hero
additive-inverse	lap
additive-inverse	literary-works
additive-inverse	logical-relation
additive-inverse	normal
additive-inverse	point-of-view
additive-inverse	practice
additive-inverse	property
additive-inverse	society
additive-inverse	status
additive-inverse	tension
additive-inverse	way
address	artifact
address	development
address	phenomenon
address	place
address	universe
address	vehicle-body
adeptness	attribute
adeptness	logical-relation
adeptness	property
adhesive	artifact
adhesive	device
adhesive	material
adhesive	phenomenon
adhesive	substance
adhesive	universe
adhesive	vehicle-body
administrative-division	agent
administrative-division	association
administrative-division	collection
administrative-division	group
administrative-division	organization
administrative-division	phenomenon
administrative-division	team
administrative-division	universe
administrator	attribute
administrator	logical-relation
administrator	property
admiration	attribute
admiration	logical-relation
admiration	property
admission	accomplishment
admission	act
admission	activity
admission	affirmation
admission	communication
admission	event
admission	information
admission	phenomenon
admission	procedure
admission	universe
admission	volition
admonition	attribute
admonition	logical-relation
admonition	normal
admonition	property
adolescent	agent
adolescent	animal
adolescent	body
adolescent	human
adolescent	mammal
adolescent	organism
adolescent	person
adolescent	phenomenon
adolescent	physical-object
adolescent	populace
adolescent	self
adolescent	species
adolescent	universe
adolescent	vertebrate
adoption	accomplishment
adoption	act
adoption	activity
adoption	event
adoption	phenomenon
adoption	procedure
adoption	volition
adult	agent
adult	animal
adult	body
adult	human
adult	mammal
adult	organism
adult	person
adult	phenomenon
adult	physical-object
adult	populace
adult	self
adult	species
adult	universe
adult	vertebrate
advancement	amateur
advancement	ambiance
advancement	attribute
advancement	circumstance
advancement	civilisation
advancement	crowd
advancement	custom
advancement	danger
advancement	expert
advancement	freedom
advancement	hero
advancement	lap
advancement	literary-works
advancement	logical-relation
advancement	normal
advancement	point-of-view
advancement	practice
advancement	property
advancement	society
advancement	status
advancement	tension
advancement	way
advantage	amateur
advantage	ambiance
advantage	attribute
advantage	circumstance
advantage	civilisation
advantage	crowd
advantage	custom
advantage	danger
advantage	expert
advantage	freedom
advantage	hero
advantage	lap
advantage	literary-works
advantage	logical-relation
advantage	normal
advantage	point-of-view
advantage	practice
advantage	property
advantage	society
advantage	status
advantage	tension
advantage	way
adventure	amateur
adventure	ambiance
adventure	attribute
adventure	circumstance
adventure	civilisation
adventure	crowd
adventure	custom
adventure	danger
adventure	expert
adventure	freedom
adventure	hero
adventure	lap
adventure	literary-works
adventure	logical-relation
adventure	normal
adventure	point-of-view
adventure	practice
adventure	property
adventure	society
adventure	status
adventure	tension
adventure	way
adversary	agent
adversary	animal
adversary	body
adversary	human
adversary	mammal
adversary	organism
adversary	person
adversary	phenomenon
adversary	physical-object
adversary	populace
adversary	self
adversary	species
adversary	universe
adversary	vertebrate
adversity	amateur
adversity	ambiance
adversity	attribute
adversity	circumstance
adversity	civilisation
adversity	crowd
adversity	custom
adversity	danger
adversity	expert
adversity	freedom
adversity	hero
adversity	lap
adversity	literary-works
adversity	logical-relation
adversity	normal
adversity	point-of-view
adversity	practice
adversity	property
adversity	society
adversity	status
adversity	tension
adversity	way
advertising	accomplishment
advertising	act
advertising	activity
advertising	event
advertising	exchange
advertising	interaction
advertising	phenomenon
advertising	procedure
advertising	selling
advertising	transaction
advertising	volition
advice	accomplishment
advice	act
advice	activity
advice	communication
advice	event
advice	information
advice	phenomenon
advice	procedure
advice	universe
advice	volition
adviser	attribute
adviser	logical-relation
adviser	property
advocate	agent
advocate	animal
advocate	body
advocate	human
advocate	mammal
advocate	organism
advocate	person
advocate	phenomenon
advocate	physical-object
advocate	populace
advocate	self
advocate	species
advocate	universe
advocate	vertebrate
affair	accomplishment
affair	act
affair	activity
affair	event
affair	phenomenon
affair	procedure
affair	volition
affiliation	accomplishment
affiliation	act
affiliation	activity
affiliation	event
affiliation	phenomenon
affiliation	procedure
affiliation	volition
affine-geometry	field-of-study
affine-geometry	logical-relation
affine-geometry	signified
affine-transformation	logical-relation
affinity	amateur
affinity	ambiance
affinity	attribute
affinity	circumstance
affinity	civilisation
affinity	crowd
affinity	custom
affinity	danger
affinity	expert
affinity	freedom
