blood	red
blood	solution
blood	solution.2
bloodshed	action
bloodshed	consequence
bloodshed	event
bloodshed	legal-action
bloodshed	saying
bloodshed	situation
boat	artifact
boat	container
boat	device
boat	watercraft
bolt	artifact
bolt	cylinder
bolt	device
bolt	shaft
bolt	shaft.2
bomb	artifact
bomb	device
bone	tissue
bone	tissue.2
boot	artifact
boot	clothing
boot	device
boot	shoe
bottle	artifact
bottle	container
bottle	device
bottom	surface
bottom.2	surface
bowl	artifact
bowl	container
bowl	device
box	artifact
box	container
box	device
brake	artifact
brake	device
brake	merchandise
brake	product
brake	product.2
branch	saying
breakfast	meal
brewery	commercial-enterprise
brewery	institution
brewery	saying
brick	artifact
brick	device
bride	mammal
bride	organism
bride	saying
bride	vertebrate
brilliance	mammal
brilliance	organism
brilliance	saying
brilliance	vertebrate
brother	organism
brother.2	organism
brother.3	organism
brush	artifact
brush	device
brush	tool
bubble	surface
bucket	artifact
bucket	container
bucket	device
buffet	artifact
buffet	container
buffet	device
buffet	furniture
bungalow	artifact
bungalow	container
bungalow	device
bungalow	site
bureaucracy	saying
bus-ticket	artifact
bus-ticket	device
bus-ticket	double.3
bus-ticket	image.2
bus-ticket	saying
bus-ticket	ticket
bus-ticket	ticket.2
businessman	adult
businessman	mammal
businessman	organism
businessman	professional
businessman	saying
businessman	vertebrate
businessman	worker
butter	artifact
butter	dairy-product
butter	food
cabin	artifact
cabin	container
cabin	device
cabin	site
cabin.2	artifact
cabin.2	container
cabin.2	device
cabin.2	site
cable	artifact
cable	cord
cable	device
cable	line
cable	line.2
cable	line.3
cable	line.4
cable	note.3
cable	road
cable	telephone-line
cage	artifact
cage	container
cage	device
calendar-month	time-period
call	action
call	consequence
call	event
call	legal-action
call	saying
call	situation
calling-card	artifact
calling-card	double.3
calling-card	image.2
calling-card	saying
camera	artifact
camera	device
camp.2	saying
camp.3	site
candle	artifact
candle	device
cane	artifact
cane	device
canvas	artifact
canvas	device
canvas	supply
canvas	surface
cap	artifact
cap	device
cap.2	artifact
cap.2	device
capital	information.2
capital	saying
car	artifact
car	container
car	device
car	land-vehicle
car.2	artifact
car.2	container
car.2	device
car.2	land-vehicle
card	artifact
card	double.3
card	image.2
card	saying
card.2	artifact
card.2	double.3
card.2	image.2
card.2	saying
card.3	artifact
card.3	double.3
card.3	image.2
card.3	saying
carriage	action
carriage	consequence
carriage	event
carriage	legal-action
carriage	saying
carriage	situation
cartoon	double.3
cartoon	image.2
cartoon	saying
case.2	information.2
case.2	saying
cash	artifact
cash	currency
cash	device
cash	double.3
cash	image.2
cash	saying
cash-register	artifact
cash-register	device
cast	artifact
cast	device
castle	artifact
castle	container
castle	device
castle	site
cat	mammal
cat	organism
cat	vertebrate
cathedral	artifact
cathedral	container
cathedral	device
cathedral	site
cathedral	temple
cathedral	temple.2
caution	action
caution	consequence
caution	employment.2
caution	event
caution	legal-action
caution	oeuvre
caution	saying
caution	situation
caution	work
caution	workplace
cave	site
ceiling	artifact
cemetery	artifact
cemetery	container
cemetery	device
cemetery	site
censoring	action
censoring	consequence
censoring	event
censoring	legal-action
censoring	saying
censoring	situation
census	action
census	consequence
census	event
census	legal-action
census	saying
census	situation
chair	artifact
chair	device
chair	furniture
challenge	situation
challenge.2	situation
champagne	artifact
champagne	drink
champagne	merchandise
champagne	product
champagne	product.2
champagne	solution
champagne	solution.2
champagne	wine
champion	artifact
champion	car
champion	car.2
champion	container
champion	device
champion	land-vehicle
change	action
change	consequence
change	event
change	legal-action
change	saying
change	situation
channel.2	site
chapter	information.2
chapter	saying
charge	action
charge	consequence
charge	event
charge	legal-action
charge	saying
charge	situation
charity	saying
charity.2	saying
chart	double.3
chart	image.2
chart	saying
chart.2	double.3
chart.2	image.2
chart.2	saying
charter	artifact
charter	double.3
charter	image.2
charter	saying
cheese	artifact
cheese	dairy-product
chemical-element	chemical
chemical-reaction	consequence
chemical-reaction	event
chemical-reaction	situation
chimney	artifact
chimney	container
chimney	device
chimney	road
chip	artifact
chocolate	artifact
church	saying
cigarette	artifact
cigarette	device
cinema	commercial-enterprise
cinema	institution
cinema	saying
citizen	mammal
citizen	organism
citizen	saying
citizen	vertebrate
city	saying
city	site
civilian	mammal
civilian	organism
civilian	saying
civilian	vertebrate
clash	consequence
clash	event
clash	situation
classroom	artifact
classroom	container
classroom	device
classroom	site
clock	artifact
clock	device
clothing	artifact
clothing	device
coal	total-darkness
coat	artifact
coat	clothing
coat	device
coffin	artifact
coffin	container
coffin	device
cognition	consequence
cognition	event
cognition	situation
coin	artifact
coin	cash
coin	currency
coin	device
coin	double.3
coin	image.2
coin	saying
coin	token
cold	consequence
cold	event
cold	illness
cold	saying
cold	situation
collar	artifact
collar	surface
college	institution
college	saying
colon	container
colon	line
colon	line.2
colon	line.3
colon	line.4
colon	note.3
colon	road
colon	telephone-line
colon.2	container
colon.2	line
colon.2	line.2
colon.2	line.3
colon.2	line.4
colon.2	note.3
colon.2	road
colon.2	telephone-line
column.2	article
column.2	information.2
column.2	issue.2
column.2	publication
column.2	saying
coma	consequence
coma	event
coma	illness
coma	saying
coma	situation
comedy	information.2
comedy	saying
commerce	information.2
commerce	saying
commercial-enterprise	institution
commercial-enterprise	saying
compact	artifact
compact	car
compact	car.2
compact	container
compact	device
compact	land-vehicle
comparison	action
comparison	consequence
comparison	employment.2
comparison	event
comparison	legal-action
comparison	oeuvre
comparison	saying
comparison	situation
comparison	work
comparison	workplace
compartment	container
compassion	emotion
competition	action
competition	conflict
competition	conflict.2
competition	consequence
competition	event
competition	legal-action
competition	saying
competition	situation
composer	artist
composer	mammal
composer	musician
composer	organism
composer	saying
composer	vertebrate
composer	worker
compound	chemical
compromise	action
compromise	average
compromise	consequence
compromise	event
compromise	information.2
compromise	legal-action
compromise	norm
compromise	saying
compromise	situation
computer	artifact
computer	device
computer	merchandise
computer	product
computer	product.2
computer	saying
computer-science	action
computer-science	consequence
computer-science	event
computer-science	legal-action
computer-science	saying
computer-science	situation
concept	idea
concept	information.2
concept	saying
concept	theme.2
concern.2	emotion
concern.3	emotion
concession	action
concession	average
concession	compromise
concession	consequence
concession	event
concession	information.2
concession	legal-action
concession	norm
concession	saying
concession	situation
concrete	artifact
conductor	artist
conductor	mammal
conductor	musician
conductor	organism
conductor	performer
conductor	professional
conductor	saying
conductor	vertebrate
conductor	worker
conductor.2	artist
conductor.2	mammal
conductor.2	musician
conductor.2	organism
conductor.2	performer
conductor.2	professional
conductor.2	saying
conductor.2	vertebrate
conductor.2	worker
confederation	saying
conference	action
conference	consequence
conference	convention
conference	conventionality
conference	event
conference	legal-action
conference	meeting
conference	meeting.2
conference	meeting.3
conference	saying
conference	situation
confession	action
confession	consequence
confession	event
confession	legal-action
confession	saying
confession	situation
confidence	emotion
conflict	consequence
conflict	event
conflict	situation
conflict.2	consequence
conflict.2	event
conflict.2	situation
conformity	action
conformity	consequence
conformity	event
conformity	legal-action
conformity	saying
conformity	situation
confusion	emotion
conglomerate	saying
conglomerate	site
congressman	adult
congressman	mammal
congressman	organism
congressman	saying
congressman	vertebrate
congressman	worker
conscience	context.2
conscience	information.2
conscience	saying
consciousness	consequence
consciousness	event
consciousness	situation
consensus	action
consensus	consequence
consensus	event
consensus	legal-action
consensus	saying
consensus	situation
consequence	situation
constellation	site
constitution	artifact
constraint	artifact
constraint	device
consumer	mammal
consumer	organism
consumer	saying
consumer	vertebrate
contempt	emotion
contest	action
contest	conflict
contest	conflict.2
contest	consequence
contest	event
contest	legal-action
contest	saying
contest	situation
context.2	information.2
context.2	saying
continent	site
contract	average
contract	information.2
contract	norm
contract	saying
convention	action
convention	consequence
convention	event
convention	legal-action
convention	meeting
convention	meeting.2
convention	meeting.3
convention	saying
convention	situation
conventionality	action
conventionality	consequence
conventionality	event
conventionality	legal-action
conventionality	meeting
conventionality	meeting.2
conventionality	meeting.3
conventionality	saying
conventionality	situation
conversation	action
conversation	consequence
conversation	dialogue
conversation	dialogue.2
conversation	event
conversation	legal-action
conversation	negotiation
conversation	saying
conversation	situation
conversion	consequence
conversion	event
conversion	situation
copy	saying
copyright	average
copyright	information.2
copyright	norm
copyright	saying
cord	artifact
cord	line
cord	line.2
cord	line.3
cord	line.4
cord	note.3
cord	road
cord	telephone-line
corruption	action
corruption	consequence
corruption	event
corruption	legal-action
corruption	saying
corruption	situation
costume	artifact
costume	clothing
costume	device
council	saying
counterspy	mammal
counterspy	organism
counterspy	vertebrate
country.2	saying
country.2	site
countryside	site
courage	confidence
courage	emotion
court.3	saying
courtesy	action
courtesy	consequence
courtesy	event
courtesy	legal-action
courtesy	saying
courtesy	situation
craft	action
craft	consequence
craft	event
craft	legal-action
craft	saying
craft	situation
craft.2	action
craft.2	consequence
craft.2	event
craft.2	legal-action
craft.2	saying
craft.2	situation
craftsman	mammal
craftsman	organism
craftsman	saying
craftsman	vertebrate
craftsman	worker
crash	action
crash	consequence
crash	event
crash	legal-action
crash	saying
crash	situation
crash.2	action
crash.2	consequence
crash.2	event
crash.2	legal-action
crash.2	saying
crash.2	situation
creed	information.2
creed	saying
cricket	insect
cricket	invertebrate
cricket	organism
crisis	situation
critic	mammal
critic	organism
critic	saying
critic	vertebrate
cross	artifact
cross	site
crossing	action
crossing	consequence
crossing	event
crossing	legal-action
crossing	saying
crossing	situation
crowd	saying
crown	artifact
crown	device
cruise	artifact
cruise	device
crutch	artifact
crutch	device
cry	action
cry	consequence
cry	event
cry	legal-action
cry	saying
cry	situation
cup	artifact
cup	container
cup	device
cup.2	artifact
cup.2	container
cup.2	device
curate	adult
curate	mammal
curate	organism
curate	professional
curate	saying
curate	vertebrate
curate	worker
currency	artifact
currency	device
currency	double.3
currency	image.2
currency	saying
cushion	artifact
custom	information.2
custom	saying
cut	artifact
cut	site
cut.2	artifact
cut.2	site
cut.3	artifact
cut.3	site
cycle	consequence
cycle	event
cycle	situation
dad	container
dad	line
dad	line.2
dad	line.3
dad	line.4
dad	note.3
dad	road
dad	telephone-line
dairy	commercial-enterprise
dairy	institution
dairy	saying
dairy-product	artifact
dark-blue	saying
daylight	consequence
daylight	event
daylight	light
daylight	lighter
daylight	luminosity
daylight	situation
death	action
death	consequence
death	event
death	illness
death	legal-action
death	saying
death	situation
debate	action
debate	competition
debate	conflict
debate	conflict.2
debate	consequence
debate	contest
debate	conversation
debate	dialogue
debate	dialogue.2
debate	event
debate	legal-action
debate	negotiation
debate	saying
debate	situation
decade	time-period
decay	consequence
decay	event
decay	situation
decrease	consequence
decrease	event
decrease	situation
decrease.2	consequence
decrease.2	event
decrease.2	situation
deer	mammal
deer	organism
deer	vertebrate
definition	information.2
definition	saying
democracy	saying
democracy	site
demonstrator	mammal
demonstrator	organism
demonstrator	saying
demonstrator	vertebrate
denial	saying
dentist	adult
dentist	mammal
dentist	organism
dentist	professional
dentist	saying
dentist	vertebrate
dentist	worker
desire	emotion
desk	artifact
desk	container
desk	device
desk	furniture
despair	emotion
despair	gloom
despair	grief
despair	misery
detail	consequence
detail	double.3
detail	event
detail	image.2
detail	imagination
detail	light
detail	lighter
detail	luminosity
detail	saying
detail	situation
detective	mammal
detective	organism
detective	saying
detective	vertebrate
detective	worker
development	consequence
development	event
development	situation
device	artifact
diagnosis	action
diagnosis	consequence
diagnosis	event
diagnosis	legal-action
diagnosis	saying
diagnosis	situation
diagnosis	thinking
diagram	information.2
diagram	saying
dialect	information.2
dialect	language
dialect	saying
dialect	terminology
dialogue	action
dialogue	consequence
dialogue	event
dialogue	legal-action
dialogue	saying
dialogue	situation
dialogue.2	action
dialogue.2	consequence
dialogue.2	event
dialogue.2	legal-action
dialogue.2	saying
dialogue.2	situation
dictionary	information.2
dictionary	saying
diet	action
diet	consequence
diet	event
diet	legal-action
diet	saying
diet	situation
dimension	artifact
dimension	computer
dimension	device
dimension	merchandise
dimension	product
dimension	product.2
dimension	saying
dinner	meal
diplomat	adult
diplomat	mammal
diplomat	organism
diplomat	professional
diplomat	saying
diplomat	vertebrate
diplomat	worker
director	mammal
director	member
director	organism
director	saying
director	vertebrate
director	worker
disability	consequence
disability	event
disability	situation
disappointment	emotion
discussion	action
discussion	consequence
discussion	event
discussion	legal-action
discussion	saying
discussion	situation
dish	artifact
dish	container
dish	device
dish.3	artifact
dish.3	container
dish.3	device
disk	cylinder
display	action
display	consequence
display	event
display	legal-action
display	saying
display	situation
divorce	action
divorce	consequence
divorce	event
divorce	legal-action
divorce	saying
divorce	situation
doctor.2	adult
doctor.2	mammal
doctor.2	organism
doctor.2	professional
doctor.2	saying
doctor.2	vertebrate
doctor.2	worker
doctrine	information.2
doctrine	saying
documentation	action
documentation	consequence
documentation	event
documentation	legal-action
documentation	saying
documentation	situation
dog	mammal
dog	organism
dog	vertebrate
doll	artifact
doll	device
doll	plaything
dome	artifact
double.3	saying
dragon	organism
dragon	reptile
dragon	vertebrate
drain	artifact
drain	container
drain	device
drain	road
dramaturgy	artifact
dramaturgy	container
dramaturgy	device
dramaturgy	site
drawer	artifact
drawer	container
drawer	device
drill	artifact
drill	device
drill	tool
drill.2	artifact
drill.2	device
drill.2	tool
drink.2	action
drink.2	consequence
drink.2	event
drink.2	legal-action
drink.2	saying
drink.2	situation
drive.2	consequence
drive.2	event
drive.2	situation
driver	mammal
driver	organism
driver	saying
driver	vertebrate
drug	chemical
drum	artifact
drum	container
drum	device
duke	mammal
duke	organism
duke	saying
duke	vertebrate
eagle	bird
eagle	organism
eagle	predator
eagle	vertebrate
eagle.2	bird
eagle.2	organism
eagle.2	predator
eagle.2	vertebrate
earth	artifact
earth	double.3
earth	image.2
earth	saying
earth-science	field-of-study
earth-science	information.2
earth-science	saying
earth-science	science
earthquake	consequence
earthquake	event
earthquake	situation
easiness	emotion
economy	action
economy	consequence
economy	event
economy	legal-action
economy	outgo
economy	saying
economy	situation
economy	transaction
eden	action
eden	consequence
eden	event
eden	legal-action
eden	saying
eden	situation
edge	artifact
edge	line
edge	line.2
edge	line.3
edge	line.4
edge	note.3
edge	telephone-line
edge.2	artifact
edge.2	line
edge.2	line.2
edge.2	line.3
edge.2	line.4
edge.2	note.3
edge.2	telephone-line
education	action
education	consequence
education	event
education	legal-action
education	saying
education	situation
electron	consequence
electron	event
electron	situation
elephant	mammal
elephant	organism
elephant	vertebrate
elevator	artifact
elevator	container
elevator	device
elevator	site
elite	mammal
elite	organism
elite	saying
elite	vertebrate
embarrassment	emotion
emotional-state	organism
emotional-state	saying
empire	saying
empire	site
employment.2	action
employment.2	consequence
employment.2	event
employment.2	legal-action
employment.2	saying
employment.2	situation
enchantress	adult
enchantress	mammal
enchantress	organism
enchantress	saying
enchantress	vertebrate
engine	artifact
engine	device
engineer	adult
engineer	mammal
engineer	organism
engineer	professional
engineer	saying
engineer	vertebrate
engineer	worker
enthusiasm	emotion
entrance-fee	action
entrance-fee	consequence
entrance-fee	event
entrance-fee	legal-action
entrance-fee	saying
entrance-fee	situation
entree	action
entree	consequence
entree	event
entree	legal-action
entree	saying
entree	situation
envelope	artifact
envelope	container
envelope	device
environment	site
equation	saying
equilibrium	situation
erosion	action
erosion	consequence
erosion	event
erosion	legal-action
erosion	saying
erosion	situation
escape	action
escape	consequence
escape	event
escape	illness
escape	legal-action
escape	saying
escape	situation
essay	information.2
essay	saying
event	situation
examiner	mammal
examiner	organism
examiner	saying
examiner	vertebrate
example	consequence
example	double.3
example	event
example	image.2
example	imagination
example	light
example	lighter
example	luminosity
example	saying
example	situation
exception	situation
exchange.2	action
exchange.2	consequence
exchange.2	event
exchange.2	legal-action
exchange.2	saying
exchange.2	situation
exchange.2	transaction
excuse	information.2
excuse	saying
executive	adult
executive	mammal
executive	organism
executive	saying
executive	vertebrate
executive	worker
exemplar	artifact
exemplar	double.3
exemplar	image.2
exemplar	saying
exercise	action
exercise	consequence
exercise	event
exercise	legal-action
exercise	saying
exercise	situation
expectation	context.2
expectation	information.2
expectation	saying
expert	mammal
expert	organism
expert	saying
expert	vertebrate
expertness	ability
expertness	disposition
expertness	inclination
explosion	consequence
explosion	decay
explosion	event
explosion	situation
eyebrow	artifact
eyebrow	device
fabrication.2	action
fabrication.2	consequence
fabrication.2	event
fabrication.2	legal-action
fabrication.2	saying
fabrication.2	situation
facsimile	information.2
facsimile	saying
failing	action
failing	consequence
failing	event
failing	legal-action
failing	saying
failing	situation
failure	mammal
failure	organism
failure	saying
failure	vertebrate
fame	mammal
fame	organism
fame	saying
fame	vertebrate
fame	worker
family.2	saying
farewell	action
farewell	consequence
farewell	event
farewell	legal-action
farewell	saying
farewell	situation
farm	saying
farmer	mammal
farmer	organism
farmer	saying
farmer	vertebrate
farmer	worker
farming	action
farming	consequence
farming	event
farming	legal-action
farming	saying
farming	situation
fault	site
fear	emotion
feedback	action
feedback	consequence
feedback	event
feedback	legal-action
feedback	saying
feedback	situation
feminist	mammal
feminist	organism
feminist	saying
feminist	vertebrate
ferry	artifact
ferry	container
ferry	device
ferry	ship
ferry	watercraft
festival	action
festival	consequence
festival	event
festival	legal-action
festival	saying
festival	situation
fever	action
fever	consequence
fever	event
fever	illness
fever	legal-action
fever	saying
fever	situation
fib	information.2
fib	saying
fiber	artifact
fiber	cord
fiber	line
fiber	line.2
fiber	line.3
fiber	line.4
fiber	note.3
fiber	road
fiber	telephone-line
field-of-study	information.2
field-of-study	saying
film.2	surface
film.4	surface
filter	artifact
filter	device
financial-document	saying
fire	consequence
fire	decay
fire	event
fire	situation
fireman	adult
fireman	mammal
fireman	organism
fireman	professional
fireman	saying
fireman	vertebrate
fireman	worker
firm	artifact
firm	container
firm	device
firm	site
fisherman	mammal
fisherman	organism
fisherman	saying
fisherman	vertebrate
fisherman	worker
fist	hand
fist	hand.3
fist	hand.4
fist	hired-hand
fist	saying
flag	artifact
flag	saying
flag	surface
flash	artifact
flash	device
flash	lamp
flat	artifact
flat	device
flat	wheel
floor	artifact
floor	platform
floor	site
floor	surface
flour	powder
fluctuation	situation
fly	insect
fly	invertebrate
fly	organism
fold	road
fold	site
foreman	mammal
foreman	organism
foreman	saying
foreman	vertebrate
foreman	worker
forest	countryside
forest	environment
forest	obstacle
forest	site
forestry	action
forestry	consequence
forestry	event
forestry	legal-action
forestry	saying
forestry	situation
fork	artifact
fork	device
fork	tool
form	information.2
form	saying
form.3	information.2
form.3	saying
format	action
format	consequence
format	event
format	legal-action
format	saying
format	situation
fossil	saying
fox	mammal
fox	organism
fox	vertebrate
franchise	saying
freedom	emotion
frustration.2	emotion
fun	emotion
fun	satisfaction
fundamental-law	average
fundamental-law	information.2
fundamental-law	law
fundamental-law	law.3
fundamental-law	norm
fundamental-law	police
fundamental-law	saying
furniture	artifact
game	information.2
game	saying
game.2	information.2
game.2	saying
garage	artifact
garage	container
garage	device
garage	site
garage.2	artifact
garage.2	container
garage.2	device
garage.2	site
garden	artifact
garden	site
gate	site
general	adult
general	mammal
general	member
general	organism
general	saying
general	vertebrate
general	worker
gesture	double.3
gesture	image.2
gesture	saying
gesture	situation
ghost	organism
ghost	saying
ghostwriter	organism
ghostwriter	saying
glacier	environment
glacier	ice
glacier	site
gloom	emotion
glove	artifact
glove	clothing
glove	device
glow	consequence
glow	event
glow	situation
goalkeeper	athlete
goalkeeper	mammal
goalkeeper	organism
goalkeeper	saying
goalkeeper	vertebrate
goalkeeper	worker
goat	mammal
goat	organism
goat	vertebrate
governor	adult
governor	executive
governor	mammal
governor	organism
governor	saying
governor	vertebrate
governor	worker
grace.2	emotion
gradation	artifact
grandma	mammal
grandma	organism
grandma	saying
grandma	vertebrate
grant	average
grant	information.2
grant	norm
grant	saying
gravel	site
greeting	action
greeting	consequence
greeting	event
greeting	legal-action
greeting	saying
greeting	situation
grief	emotion
grief	gloom
grip	action
grip	consequence
grip	event
grip	legal-action
grip	saying
grip	situation
growth	consequence
growth	event
growth	situation
guard	athlete
guard	mammal
guard	organism
guard	saying
guard	vertebrate
guard	worker
guard.2	athlete
guard.2	mammal
guard.2	organism
guard.2	saying
guard.2	vertebrate
guard.2	worker
guess	context.2
guess	information.2
guess	saying
guilt	emotion
guitar	artifact
guitar	device
gun	artifact
gun	device
gun	merchandise
gun	product
gun	product.2
habit	artifact
habit	clothing
habit	device
habit.2	artifact
habit.2	clothing
habit.2	device
habitat	environment
habitat	site
haircut	action
haircut	consequence
haircut	event
haircut	legal-action
haircut	saying
haircut	situation
hall	artifact
hall	container
hall	device
hall	site
hall.2	artifact
hall.2	container
hall.2	device
hall.2	site
ham	artifact
ham	meat
hand	saying
hand.3	saying
hand.4	saying
handcart	artifact
handcart	device
handcart	land-vehicle
hayfield	countryside
hayfield	environment
hayfield	site
head-covering	artifact
head-covering	clothing
head-covering	device
head-covering	surface
headline	information.2
headline	news.2
headline	saying
headquarters	artifact
headquarters	container
headquarters	device
headquarters	site
heat	emotion
heat	grace.2
heat	satisfaction
heating-system	consequence
heating-system	event
heating-system	situation
hedge	quarrel
hedge	row
helicopter	aircraft
helicopter	artifact
helicopter	container
helicopter	device
helmet	artifact
helmet	device
hero	mammal
hero	organism
hero	saying
hero	vertebrate
heroin	artifact
heroin	medicine.2
heroin	medicine.3
heroin	saying
hill	background.2
hill	site
hired-hand	saying
historian	adult
historian	mammal
historian	organism
historian	research-worker
historian	saying
historian	vertebrate
historian	worker
historic-period	time-period
history	information.2
history	saying
history.3	information.2
history.3	saying
hog.2	mammal
hog.2	organism
hog.2	vertebrate
holiday	action
holiday	consequence
holiday	event
holiday	legal-action
holiday	saying
holiday	situation
hook	artifact
hook	device
hope	emotion
horizon	site
horoscope	information.2
horoscope	saying
horse	mammal
horse	organism
horse	vertebrate
hostility	emotion
house	artifact
house	container
house	device
house	site
house.2	artifact
house.2	container
house.2	device
house.2	site
housewife	adult
housewife	mammal
housewife	organism
housewife	saying
housewife	vertebrate
hovel	artifact
hovel	container
hovel	device
hovel	site
hunt	action
hunt	consequence
hunt	event
hunt	legal-action
hunt	saying
hunt	situation
hunter	mammal
hunter	organism
hunter	saying
hunter	vertebrate
hybrid	artifact
hybrid	site
hypothesis	context.2
hypothesis	information.2
hypothesis	saying
ice-cream	artifact
ice-cream	dairy-product
idea	information.2
idea	saying
illness	consequence
illness	event
illness	situation
illustration	consequence
illustration	double.3
illustration	event
illustration	image.2
illustration	imagination
illustration	light
illustration	lighter
