abbey	organization
abbey	place
academy	organization
academy	place
academy	school
adhesive	product
aircraft	product
aircraft	vehicle
airline	organization
airplane	product
airplane	vehicle
airport	place
alliance	organization
altar	information
altar	product
ammunition	product
anchor	product
angel	information
anniversary	event
antivirus-software	information
antivirus-software	product
apartment	place
aquarium	place
arch	product
archive-file	information
archive-file	product
arena	place
army	organization
article	information
assembly-hall	place
athlete	person
atmosphere	substance
backup-software	information
backup-software	product
bag	product
bakery	organization
bakery	place
balcony	place
ballet	information
bank	organization
bank	place
banner	product
bar	organization
bar	place
barometer	product
baron	person
basement	place
basket	product
battle	event
battlefield	place
bay	body-of-water
bay	landform
bay	place
beach	place
bead	information
bead	product
beer	product
beer	substance
belt-buckle	product
bicycle	product
bicycle	vehicle
binoculars	product
birthday	event
bishop	person
board-game	game
board-game	information
board-game	product
board-of-directors	organization
boat	product
boat	vehicle
body-of-water	landform
body-of-water	place
bomb	product
bomber	product
bomber	vehicle
book	information
bottle	product
bowl	product
box	product
bracelet	information
bracelet	product
bread	product
brewery	organization
brewery	place
bridge	place
brooch	product
bucket	product
buffet	event
build-automation	information
build-automation	product
building	place
building-material	product
bulletin-board-system	information
bulletin-board-system	product
bungalow	house
bungalow	place
burial	event
cabaret	organization
cabaret	place
cake	product
calculator	product
camera	product
camera-lens	product
candy	product
capital-city	city
capital-city	place
car	product
car	vehicle
carafe	product
carnival	event
carnival	festival
carriage	product
carriage	vehicle
cartoon	drawing
cartoon	information
castle	house
castle	place
cathedral	church
cathedral	place
cave	landform
cave	place
ceiling	product
cello	product
cemetery	place
census	dataset
census	information
central-processing-unit	product
ceramic	product
ceremony	event
chair	information
chair	product
championship	event
chandelier	product
chapter	information
charitable-organization	organization
chart	information
chart	product
charter	information
charter	product
cheese	product
chimney	product
chronicle	collection
chronicle	information
chronicle	product
church	place
city	place
cliff	landform
cliff	place
clock	product
clothing	product
coat	product
codec	information
codec	product
coffin	product
coin	information
coin	sculpture
coin	service
collection	information
college	organization
colony	place
column	product
comb	product
comedy	information
comet	place
comic-strip	information
committee	organization
company	organization
compiler	information
compiler	product
composer	person
computer	product
computer-file	dataset
computer-file	information
computer-file	product
computer-mouse	person
computer-mouse	product
computer-program	information
computer-program	product
computer-virus	information
computer-virus	product
computer-worm	information
computer-worm	product
concrete	place
concrete	product
confederation	organization
configuration-file	dataset
configuration-file	information
configuration-file	product
congress	event
conspiracy	organization
constellation	place
constituent-state	place
constitution	information
constitution	legislation
container	product
continent	landform
continent	place
contract	information
contract	product
controlled-vocabulary	dataset
controlled-vocabulary	information
controlled-vocabulary	product
cooperation	organization
cornice	product
costume	product
council	organization
country	place
course	information
court	organization
craft	occupation
creative-commons-license	information
creative-commons-license	product
credit-card	service
cross	information
crossbow	product
cup	product
currency	service
curtain	product
cushion	information
dairy	organization
dairy	place
data-center	place
data-storage	product
data-structure	information
data-structure	product
data-type	information
data-type	product
database-management-system	information
database-management-system	product
dataset	information
debugger	information
debugger	product
decree	information
decree	legislation
deed	information
deed	product
definition	information
deity	information
desert	place
desktop-environment	information
desktop-environment	product
dessert	product
device-driver	information
device-driver	product
diagram	information
diagram	product
dialogue	product
diamond	product
diary	information
diary	product
dictionary	information
dictionary	product
digital-camera	product
digital-library	library
digital-library	organization
digital-library	place
disk-image	dataset
disk-image	information
disk-image	product
distributed-version-control	information
distributed-version-control	product
district	place
document	information
document	product
doll	information
doll	product
door	product
dormitory	place
drama	information
drawing	information
dress	product
drink	product
drink	substance
drug	substance
drum	product
duke	occupation
duke	person
dvd	product
dwelling	place
dye	product
earring	product
election	event
elevator	product
embassy	place
empire	country
empire	organization
empire	place
engine	product
engineer	person
episode	information
exhibition	event
extract	substance
facade	product
factory	organization
factory	place
fair	event
fairy	information
family	organization
farm	place
ferry	product
ferry	vehicle
festival	event
fiber	product
fiction	information
figurine	information
figurine	sculpture
file-archiver	information
file-archiver	product
file-folder	product
file-format	information
file-format	product
file-system	information
file-system	product
